temperature,humidity,numVehicles,numPedestrians,ambulanceDetected,delay_time,time
20.3,79,0,0,false,5000,2024-12-15T14:38:08.095Z

20.4,79,0,0,false,4000,2024-12-15T14:38:10.760Z

20.3,79,0,0,false,4000,2024-12-15T14:38:13.070Z

20.4,79,0,0,false,4000,2024-12-15T14:38:16.091Z

20.4,79,0,0,false,4000,2024-12-15T14:38:17.717Z

20.3,79,0,0,false,4000,2024-12-15T14:38:19.740Z

20.3,79,0,0,false,4000,2024-12-15T14:38:21.320Z

19.9,79,0,0,false,4000,2024-12-15T14:38:22.935Z

19.9,79,0,0,false,5000,2024-12-15T14:38:24.612Z

20.9,78,0,0,false,5000,2024-12-15T14:38:29.884Z

20.2,78,0,0,false,4000,2024-12-15T14:38:33.292Z

20.2,78,0,0,false,4000,2024-12-15T14:38:34.586Z

20.5,78,0,0,false,4000,2024-12-15T14:38:36.998Z

20.5,78,0,0,false,4000,2024-12-15T14:38:39.737Z

20.6,78,0,0,false,4000,2024-12-15T14:38:42.323Z

19.8,78,0,0,false,4000,2024-12-15T14:38:45.550Z

19.8,78,0,0,false,5000,2024-12-15T14:38:47.170Z

20.2,78,0,0,false,5000,2024-12-15T14:38:49.252Z

20.7,78,0,0,false,4000,2024-12-15T14:38:52.766Z

20.2,78,0,0,false,4000,2024-12-15T14:38:55.728Z

20.1,78,0,0,false,4000,2024-12-15T14:38:57.787Z

20.2,78,0,0,false,4000,2024-12-15T14:39:00.487Z

19.7,78,0,0,false,4000,2024-12-15T14:39:02.675Z

20.2,78,0,0,false,5000,2024-12-15T14:39:06.251Z

20.2,78,0,0,false,4000,2024-12-15T14:39:08.045Z

20.4,77,0,0,false,4000,2024-12-15T14:39:09.994Z

20.4,77,0,0,false,4000,2024-12-15T14:39:11.542Z

20.7,77,0,0,false,4000,2024-12-15T14:39:13.137Z

20.7,77,0,0,false,4000,2024-12-15T14:39:14.825Z

20.2,77,0,0,false,4000,2024-12-15T14:39:17.017Z

20.2,77,0,0,false,4000,2024-12-15T14:39:18.906Z

20.1,77,0,0,false,4000,2024-12-15T14:39:21.660Z

20.4,77,0,0,false,4000,2024-12-15T14:39:23.718Z

20.2,77,0,0,false,4000,2024-12-15T14:39:26.897Z

20.1,77,0,0,false,4000,2024-12-15T14:39:37.442Z

20.1,77,0,0,false,4000,2024-12-15T14:39:42.014Z

20.1,77,0,0,false,4000,2024-12-15T14:39:46.631Z

20.1,77,0,0,false,4000,2024-12-15T14:39:48.852Z

20.1,77,0,0,false,4000,2024-12-15T14:39:50.249Z

20.4,77,0,0,false,4000,2024-12-15T14:39:51.763Z

20.4,77,0,0,false,4000,2024-12-15T14:39:53.637Z

20.1,77,0,0,false,4000,2024-12-15T14:39:55.459Z

20,77,0,0,false,4000,2024-12-15T14:39:59.184Z

20,77,0,0,false,4000,2024-12-15T14:40:00.795Z

20.1,77,0,0,false,4000,2024-12-15T14:40:02.324Z

20.1,77,0,0,false,4000,2024-12-15T14:40:03.845Z

20.4,77,0,0,false,4000,2024-12-15T14:40:05.393Z

20.4,77,0,0,false,4000,2024-12-15T14:40:06.843Z

20,77,0,0,false,4000,2024-12-15T14:40:08.679Z

20,77,0,0,false,4000,2024-12-15T14:40:10.149Z

20.1,77,0,0,false,4000,2024-12-15T14:40:11.770Z

20.1,77,0,0,false,4000,2024-12-15T14:40:13.494Z

19.5,77,0,0,false,4000,2024-12-15T14:40:19.094Z

20.1,77,0,0,false,5000,2024-12-15T14:40:22.436Z

0,0,0,0,false,4000,2024-12-15T14:40:24.906Z

0,0,0,0,false,5000,2024-12-15T14:40:27.787Z

0,0,0,0,false,5000,2024-12-15T14:40:34.624Z

0,0,0,0,false,4000,2024-12-15T14:40:40.584Z

0,0,0,0,false,4000,2024-12-15T14:40:41.874Z

20.1,77,0,0,false,4000,2024-12-15T14:40:44.742Z

20.1,77,0,0,false,4000,2024-12-15T14:40:51.606Z

20.5,77,26,0,false,4000,2024-12-15T14:40:53.690Z

20,77,26,0,false,3500,2024-12-15T14:41:00.307Z

20,77,26,2,false,3500,2024-12-15T14:41:05.263Z

20,77,19,2,false,3500,2024-12-15T14:41:10.054Z

20,77,19,2,false,3500,2024-12-15T14:41:11.982Z

19.9,77,19,1,false,3500,2024-12-15T14:41:16.412Z

20,77,21,1,false,5000,2024-12-15T14:41:21.313Z

19.8,76,21,1,false,3500,2024-12-15T14:41:23.775Z

20,76,21,1,false,4000,2024-12-15T14:41:27.124Z

20,76,28,1,false,3500,2024-12-15T14:41:29.354Z

20,76,28,1,false,3500,2024-12-15T14:41:32.467Z

19.7,76,28,2,false,3500,2024-12-15T14:41:33.811Z

19.7,76,29,2,false,4000,2024-12-15T14:41:35.620Z

20.1,76,29,2,false,4000,2024-12-15T14:41:37.813Z

20,77,29,2,false,3500,2024-12-15T14:41:40.549Z

temperature,humidity,numVehicles,numPedestrians,ambulanceDetected,delay_time,time
19.9,76,22,2,false,3500,2024-12-15T14:41:42.588Z

20,76,22,2,false,4000,2024-12-15T14:41:45.150Z

20,76,22,2,false,3500,2024-12-15T14:41:47.108Z

20,76,22,2,false,3500,2024-12-15T14:41:49.770Z

19.8,76,22,2,false,3500,2024-12-15T14:41:51.949Z

19.8,76,22,0,false,4000,2024-12-15T14:41:53.439Z

20,76,25,0,false,4000,2024-12-15T14:41:55.440Z

temperature,humidity,numVehicles,numPedestrians,ambulanceDetected,delay_time,time
20.5,76,25,0,false,3500,2024-12-15T14:41:59.306Z

20.5,76,25,1,false,3500,2024-12-15T14:42:01.279Z

20,76,28,1,false,3500,2024-12-15T14:42:04.462Z

20,76,28,1,false,3500,2024-12-15T14:42:06.116Z

20,76,28,2,false,3500,2024-12-15T14:42:07.822Z

19.9,76,28,2,false,3500,2024-12-15T14:42:10.149Z

19.9,76,24,2,false,4000,2024-12-15T14:42:11.753Z

20,76,24,2,false,4000,2024-12-15T14:42:14.298Z

20,76,24,1,false,3500,2024-12-15T14:42:16.190Z

20,76,24,1,false,3500,2024-12-15T14:42:18.757Z

20,76,24,1,false,3500,2024-12-15T14:42:20.792Z

20,76,21,1,false,3500,2024-12-15T14:42:22.284Z

19.6,76,21,1,false,3500,2024-12-15T14:42:23.970Z

19.6,76,21,0,false,4000,2024-12-15T14:42:25.842Z

19.8,76,21,0,false,4000,2024-12-15T14:42:31.232Z

20,76,21,0,false,4000,2024-12-15T14:42:31.552Z

20,76,25,0,false,3500,2024-12-15T14:42:33.075Z

19.7,76,25,0,false,3500,2024-12-15T14:42:34.899Z

19.7,76,25,1,false,4000,2024-12-15T14:42:36.679Z

19.7,76,25,1,false,4000,2024-12-15T14:42:38.171Z

19.7,76,25,1,false,4000,2024-12-15T14:42:39.675Z

20,76,25,1,false,4000,2024-12-15T14:42:41.133Z

20,76,27,1,false,3500,2024-12-15T14:42:42.898Z

19.8,76,27,1,false,3500,2024-12-15T14:42:44.330Z

19.8,76,27,2,false,4000,2024-12-15T14:42:45.792Z

19.8,76,27,2,false,4000,2024-12-15T14:42:50.122Z

19.8,76,27,2,false,4000,2024-12-15T14:42:51.531Z

20,76,19,2,false,4000,2024-12-15T14:42:52.991Z

temperature,humidity,numVehicles,numPedestrians,ambulanceDetected,delay_time,time
20,76,19,2,false,3500,2024-12-15T14:42:54.544Z

19.8,75,19,1,false,3500,2024-12-15T14:42:56.260Z

19.8,75,19,1,false,5000,2024-12-15T14:42:57.670Z

19.7,75,19,1,false,5000,2024-12-15T14:42:59.036Z

19.7,75,19,1,false,5000,2024-12-15T14:43:00.686Z

